"word","positive","negative","freq"
"strs",0.106,0.106,226
"astounding",0.072,0.072,355
"organs",0.078,0.078,406
"coke",0.282,0.282,1596
"thick",0.098,0.098,1087
"developmental",0.184,0.184,1100
"penny",0.102,0.102,1903
"healthier",0.106,0.106,4356
"relative",0.162,0.162,142624
"few",0.114,0.114,270594
"ratio",0.312,0.312,122755
"franchise",0.24,0.24,41644
"whatever",0.1,0.1,40727
"knows",0.09,0.09,11292
"optionality",0.104,0.104,4178
"underscore",0.082,0.082,2990
"contributes",0.086,0.086,2915
"deductions",0.154,0.154,2379
"dock",0.154,0.154,1905
"tying",0.062,0.062,1894
"underwrite",0.152,0.152,1675
"arrival",0.126,0.126,1360
"manufactures",0.076,0.076,1138
"brick",0.134,0.134,1086
"entrant",0.042,0.042,821
"rocket",0.09,0.09,769
"vacant",0.148,0.148,763
"approximation",0.072,0.072,748
"nonregulated",0.296,0.296,583
"neighboring",0.074,0.074,582
"dovetail",0.072,0.072,574
"stark",0.046,0.046,532
"arranged",0.032,0.032,526
"specializing",0.058,0.058,420
"rebrand",0.102,0.102,387
"tipifarnib",0,0,380
"serology",0,0,355
"sparsentan",0,0,348
"racial",0,0,309
"hardworking",0.054,0.054,291
"conjecture",0.088,0.088,290
"clarcor",0,0,289
"recouped",0.062,0.062,287
"opposing",0.136,0.136,285
"equality",0.086,0.086,283
"outsiders",0.1,0.1,280
"nomination",0.122,0.122,277
"pallet",0.06,0.06,275
"snapple",0,0,264
"runaway",0.038,0.038,250
"intraocular",0.02,0.02,241
"corona",0,0,239
"operationalizing",0.064,0.064,231
"contour",0.05,0.05,229
"cholangiocarcinoma",0,0,219
"lent",0.1,0.1,218
"microscope",0.074,0.074,217
"nonmaturity",0,0,215
"midweek",0.06,0.06,214
"jive",0.05,0.05,211
"saga",0.006,0.006,202
"tradipitant",0,0,198
"jak",0,0,189
"lowering",0.126,0.126,12383
"sat",0.074,0.074,1929
"football",0.258,0.258,2262
"reconfiguration",0.104,0.104,478
"stripped",0.074,0.074,586
"healing",0.086,0.086,665
"endemic",0.126,0.126,342
"invests",0.058,0.058,222
"coronavirus",0,0,5854
"ruxolitinib",0,0,432
"ctv",0,0,219
"pecans",0,0,308
"luspatercept",0,0,293
"qad",0,0,270
"urothelial",0,0,266
"cryptocurrency",0,0,230
"cyberoptics",0,0,211
"onsites",0,0,211
"lockdowns",0,0,615
"hemp",0,0,494
"webscale",0,0,207
"acetone",0,0,188
"sawtimber",0,0,299
"capsid",0,0,235
"fridges",0,0,306
"ipsc",0,0,261
"livearea",0,0,241
"ozanimod",0,0,217
"oxalate",0,0,250
"epacadostat",0,0,263
"filgotinib",0,0,189
"pembro",0,0,261
"mophie",0,0,342
"areata",0,0,286
"eplus",0,0,382
"reins",0.108,0.11,419
"inspections",0.12,0.122,1325
"vested",0.056,0.058,904
"warranted",0.082,0.084,1369
"front",0.148,0.15,100921
"declining",0.11,0.112,23968
"pulling",0.076,0.078,11857
"nationally",0.148,0.15,3777
"digitally",0.15,0.152,2823
"friend",0.082,0.084,2107
"ebb",0.102,0.104,1998
"vigorously",0.088,0.09,1244
"appreciative",0.1,0.102,1228
"clarified",0.044,0.046,1179
"flipped",0.094,0.096,957
"intrigued",0.056,0.058,922
"gray",0.042,0.044,916
"oranges",0.046,0.048,747
"downwards",0.072,0.074,693
"brownfield",0.026,0.028,646
"heroes",0.09,0.092,637
"medically",0.124,0.126,614
"treaties",0.16,0.162,520
"camps",0.05,0.052,430
"quadrupled",0.084,0.086,383
"brutal",0.102,0.104,372
"leeway",0.072,0.074,372
"elaboration",0.066,0.068,361
"benchmarked",0.056,0.058,360
"entice",0.08,0.082,350
"breather",0.06,0.062,341
"ponds",0.114,0.116,326
"disinfection",0.182,0.184,293
"intro",0.07,0.072,286
"restraint",0.03,0.032,286
"nomenclature",0.082,0.084,271
"noncompensation",0.102,0.104,257
"subcontracted",0.128,0.13,257
"renminbi",0.17,0.172,249
"practiced",0.062,0.064,248
"catalogue",0.146,0.148,241
"tenuous",0.032,0.034,240
"notoriously",0.072,0.074,231
"beauties",0.02,0.022,227
"overlaying",0.034,0.036,225
"presale",0.066,0.068,222
"pickles",0.106,0.108,197
"capitalizes",0.074,0.076,189
"decel",0.006,0.008,189
"introduction",0.112,0.114,17969
"longevity",0.158,0.16,1535
"dichotomy",0.046,0.048,320
"scary",0.09,0.092,371
"chaotic",0.086,0.088,197
"batting",0.134,0.136,265
"flexibles",0.26,0.264,471
"aswell",0.066,0.07,193
"reenergized",0.114,0.118,210
"comparably",0.198,0.202,444
"rigging",0.174,0.178,247
"careers",0.162,0.166,1068
"anchored",0.086,0.09,1393
"apparently",0.08,0.084,2075
"refined",0.094,0.098,4468
"diligently",0.1,0.104,7536
"exciting",0.148,0.152,47105
"started",0.12,0.124,112876
"concerned",0.1,0.104,26352
"caused",0.096,0.1,23960
"attract",0.088,0.092,12067
"telecom",0.28,0.284,7736
"mile",0.174,0.178,5110
"forefront",0.064,0.068,3475
"arguably",0.086,0.09,2728
"roi",0.108,0.112,1854
"throwing",0.06,0.064,1800
"standardization",0.132,0.136,1360
"obligated",0.054,0.058,1180
"tease",0.08,0.084,1127
"identifies",0.072,0.076,981
"marching",0.042,0.046,977
"retrofits",0.186,0.19,949
"shales",0.114,0.118,926
"ishares",0.182,0.186,862
"institute",0.13,0.134,771
"surrender",0.166,0.17,730
"grounds",0.11,0.114,634
"soundness",0.078,0.082,602
"pretend",0.058,0.062,412
"intersegment",0.12,0.124,403
"desperately",0.04,0.044,390
"fancy",0.088,0.092,381
"waning",0.064,0.068,340
"ceremony",0.076,0.08,328
"groupings",0.04,0.044,316
"mpower",0.28,0.284,306
"earnouts",0.196,0.2,300
"transforms",0.072,0.076,284
"rallying",0.104,0.108,278
"uphill",0.096,0.1,250
"pallets",0.094,0.098,240
"commutation",0.068,0.072,239
"boomer",0.1,0.104,235
"dodge",0.05,0.054,216
"funky",0.04,0.044,214
"charities",0.09,0.094,202
"bless",0.076,0.08,200
"generally",0.14,0.144,100225
"controlled",0.14,0.144,8851
"erp",0.154,0.158,1028
"entrance",0.12,0.124,1268
"welded",0.246,0.25,378
"coils",0.222,0.226,410
"copying",0.112,0.118,200
"materiality",0.118,0.124,812
"suggest",0.088,0.094,22708
"crisis",0.198,0.204,20727
"indicator",0.11,0.116,13538
"headed",0.112,0.118,8237
"opens",0.08,0.086,5306
"anomaly",0.108,0.114,3462
"unrelated",0.058,0.064,3349
"flowed",0.092,0.098,2411
"engineer",0.09,0.096,2177
"biosimilars",0.188,0.194,1782
"increment",0.072,0.078,1741
"pictures",0.142,0.148,1449
"curtailments",0.128,0.134,1369
"harvesting",0.05,0.056,1347
"steeper",0.094,0.1,1131
"blends",0.09,0.096,926
"underestimate",0.048,0.054,909
"followers",0.146,0.152,863
"restock",0.054,0.06,726
"suspending",0.1,0.106,703
"ceding",0.156,0.162,555
"pacings",0.284,0.29,481
"pricings",0.09,0.096,441
"complain",0.064,0.07,386
"wagering",0.152,0.158,381
"callout",0.076,0.082,374
"molds",0.15,0.156,372
"hinder",0.018,0.024,314
"rim",0.04,0.046,275
"evolutions",0.024,0.03,255
"imperfect",0.036,0.042,253
"moon",0.096,0.102,252
"carrot",0.052,0.058,223
"sox",0.094,0.1,208
"refused",0.068,0.074,204
"consigned",0.08,0.086,197
"destroying",0.032,0.038,195
"embodied",0.058,0.064,188
"grandfathered",0.082,0.088,289
"inverse",0.094,0.1,1047
"bugs",0.152,0.158,558
"creosote",0.238,0.244,232
"invisible",0.062,0.07,261
"bolting",0.026,0.034,223
"distortions",0.086,0.094,277
"ticker",0.062,0.07,388
"rounds",0.134,0.142,1957
"elimination",0.078,0.086,5168
"internal",0.206,0.214,55096
"oftentimes",0.098,0.106,2376
"barring",0.056,0.064,2111
"alliances",0.136,0.144,1996
"derive",0.07,0.078,1956
"arising",0.062,0.07,1875
"radios",0.248,0.256,1826
"newspaper",0.338,0.346,1521
"cabinet",0.23,0.238,1350
"compress",0.082,0.09,1189
"quantitatively",0.084,0.092,1046
"grinding",0.138,0.146,863
"possess",0.06,0.068,772
"inaugural",0.1,0.108,634
"indifferent",0.064,0.072,609
"fragmentation",0.062,0.07,597
"throws",0.046,0.054,526
"unauthorized",0.208,0.216,518
"united",0.068,0.076,477
"vetted",0.058,0.066,455
"riskier",0.072,0.08,384
"headache",0.03,0.038,375
"scramble",0.05,0.058,318
"teller",0.138,0.146,309
"fake",0.042,0.05,295
"nonmobile",0.19,0.198,277
"inquire",0.084,0.092,256
"doldrums",0.03,0.038,219
"clogs",0.112,0.12,207
"sliver",0.074,0.082,199
"encapsulation",0.102,0.11,193
"complexity",0.15,0.158,12801
"prevailing",0.094,0.102,1727
"fracking",0.22,0.228,1220
"stamp",0.09,0.098,440
"resourced",0.068,0.076,380
"visionary",0.056,0.064,366
"locales",0.19,0.198,200
"occ",0.086,0.096,575
"paperwork",0.048,0.058,976
"open",0.164,0.174,154307
"expand",0.148,0.158,110522
"happen",0.114,0.124,85961
"negotiations",0.122,0.132,13591
"demonstrates",0.086,0.096,10498
"marks",0.198,0.208,9947
"outflows",0.342,0.352,8234
"quantity",0.126,0.136,4520
"relocation",0.156,0.166,4069
"biotech",0.22,0.23,3240
"moderately",0.068,0.078,2832
"oversight",0.134,0.144,2690
"influences",0.06,0.07,1755
"prioritized",0.084,0.094,1600
"nontraditional",0.172,0.182,1566
"rumors",0.116,0.126,1466
"injuries",0.064,0.074,1366
"systematically",0.068,0.078,1345
"random",0.048,0.058,1051
"whiskey",0.116,0.126,986
"unaffected",0.086,0.096,963
"staged",0.066,0.076,871
"noisy",0.09,0.1,852
"shine",0.086,0.096,850
"coking",0.052,0.062,733
"confined",0.074,0.084,693
"endure",0.062,0.072,588
"lengthen",0.072,0.082,502
"comprehensively",0.068,0.078,480
"exotic",0.126,0.136,441
"lit",0.056,0.066,422
"surging",0.048,0.058,384
"deemphasized",0.08,0.09,370
"beloved",0.056,0.066,365
"ascribe",0.034,0.044,361
"endorse",0.048,0.058,299
"diverting",0.028,0.038,279
"enticing",0.052,0.062,276
"destructive",0.178,0.188,272
"tact",0.036,0.046,265
"accrues",0.042,0.052,247
"turret",0.26,0.27,247
"stratified",0.104,0.114,241
"edged",0.04,0.05,235
"psychiatrists",0.072,0.082,233
"ate",0.054,0.064,224
"perfected",0.05,0.06,224
"chiefly",0.11,0.12,220
"shot",0.08,0.09,6631
"allowances",0.202,0.212,4110
"inevitably",0.058,0.068,1468
"diverted",0.062,0.072,565
"faring",0.056,0.066,562
"king",0.072,0.082,524
"overhang",0.138,0.148,3224
"ceramics",0.212,0.222,482
"ageloc",0.274,0.284,472
"beams",0.226,0.236,511
"mandating",0.024,0.036,223
"wetter",0.114,0.126,204
"noncomparable",0.158,0.17,299
"avoidance",0.116,0.128,797
"missile",0.148,0.16,2386
"cumulatively",0.096,0.108,1031
"exceeding",0.054,0.066,14053
"word",0.078,0.09,13688
"narrow",0.098,0.11,7039
"purely",0.082,0.094,6597
"specialized",0.144,0.156,5804
"kicking",0.068,0.08,3508
"supplied",0.042,0.054,1957
"refocus",0.084,0.096,1580
"proves",0.048,0.06,1155
"proportionately",0.07,0.082,1135
"hung",0.1,0.112,1101
"restarted",0.046,0.058,1061
"province",0.112,0.124,992
"eased",0.104,0.116,975
"fence",0.058,0.07,974
"preparedness",0.074,0.086,876
"halt",0.06,0.072,863
"oily",0.036,0.048,712
"vague",0.08,0.092,696
"determinations",0.048,0.06,629
"elegant",0.072,0.084,624
"unwinding",0.048,0.06,619
"lookout",0.072,0.084,617
"nonexistent",0.06,0.072,579
"nat",0.058,0.07,576
"nutrient",0.07,0.082,567
"outgrowing",0.074,0.086,537
"teamed",0.092,0.104,434
"stealing",0.054,0.066,427
"impress",0.036,0.048,424
"exclusions",0.038,0.05,391
"ballistic",0.238,0.25,383
"ratcheting",0.062,0.074,379
"efs",0.2,0.212,377
"seriousness",0.04,0.052,358
"conveniently",0.014,0.026,339
"readthrough",0.112,0.124,335
"crossovers",0.062,0.074,316
"nicer",0.048,0.06,308
"fighters",0.026,0.038,279
"swallow",0.04,0.052,245
"contentious",0.034,0.046,216
"acoustical",0.022,0.034,192
"greener",0.056,0.068,191
"summarize",0.072,0.084,14864
"nonbanks",0.014,0.026,219
"plywood",0.278,0.292,931
"condolences",0.066,0.08,282
"asserted",0.118,0.132,343
"neighborhoods",0.07,0.084,598
"aired",0.066,0.08,441
"liked",0.09,0.104,4110
"moments",0.076,0.09,5906
"experience",0.236,0.25,143563
"reduction",0.216,0.23,133087
"else",0.098,0.112,72209
"satisfied",0.076,0.09,8730
"seamless",0.096,0.11,6130
"connecting",0.104,0.118,4715
"bolster",0.088,0.102,2914
"solving",0.074,0.088,2720
"span",0.12,0.134,2473
"thirdly",0.062,0.076,2442
"hikes",0.052,0.066,2358
"deteriorate",0.096,0.11,2320
"packs",0.174,0.188,1783
"constituents",0.082,0.096,1221
"soybeans",0.132,0.146,1172
"dampen",0.078,0.092,1043
"swiftly",0.068,0.082,956
"laptops",0.076,0.09,930
"cockpit",0.236,0.25,891
"origin",0.04,0.054,849
"redefine",0.072,0.086,829
"inadequate",0.052,0.066,803
"crushing",0.068,0.082,781
"unamortized",0.062,0.076,765
"teed",0.07,0.084,650
"heath",0.236,0.25,530
"staring",0.074,0.088,490
"monoline",0.228,0.242,423
"tantalum",0.264,0.278,411
"steadier",0.024,0.038,390
"onward",0.066,0.08,336
"correlating",0.01,0.024,327
"securitize",0.122,0.136,295
"impairing",0.064,0.078,280
"browse",0.066,0.08,274
"workhorse",0.082,0.096,274
"fractionator",0.076,0.09,244
"egyptian",0.034,0.048,216
"sparked",0.028,0.042,195
"tripled",0.098,0.112,2215
"deliverability",0.05,0.064,489
"telegraph",0.03,0.044,285
"hiatus",0.118,0.132,457
"lobbies",0.026,0.04,189
"elds",0.136,0.152,366
"baselines",0.056,0.072,196
"hump",0.096,0.112,519
"etcetera",0.16,0.176,1792
"disappointing",0.124,0.14,6854
"lease",0.27,0.286,38337
"step",0.12,0.136,61825
"jump",0.104,0.12,21937
"ratios",0.202,0.218,20160
"eventually",0.08,0.096,16627
"improves",0.094,0.11,11158
"election",0.184,0.2,8434
"multiples",0.182,0.198,6777
"express",0.08,0.096,6136
"reiterating",0.084,0.1,4321
"entirety",0.062,0.078,3196
"inflow",0.15,0.166,2717
"reorder",0.24,0.256,1590
"redeemed",0.08,0.096,1585
"shortened",0.082,0.098,1316
"flipping",0.074,0.09,1211
"tailor",0.05,0.066,1088
"deepest",0.04,0.056,888
"busier",0.092,0.108,824
"ripe",0.06,0.076,604
"armed",0.088,0.104,598
"sums",0.074,0.09,589
"expediting",0.114,0.13,578
"accommodating",0.048,0.064,535
"garnering",0.068,0.084,506
"notify",0.096,0.112,470
"midpoints",0.062,0.078,446
"unsure",0.096,0.112,445
"federally",0.062,0.078,388
"oversees",0.05,0.066,358
"justifies",0.05,0.066,355
"elusive",0.052,0.068,333
"donut",0.028,0.044,313
"multiplying",0.03,0.046,229
"conducts",0.126,0.142,213
"permutations",0.064,0.08,195
"skid",0.104,0.12,327
"rebranded",0.108,0.124,696
"noi",0.168,0.184,630
"heroic",0.074,0.09,417
"reaccelerating",0.058,0.074,328
"margetuximab",0.076,0.092,304
"trx",0.036,0.054,194
"truthfully",0.066,0.084,434
"forcing",0.042,0.06,1105
"allocations",0.17,0.188,3606
"introduce",0.092,0.11,19874
"realize",0.092,0.11,34416
"degree",0.13,0.148,31977
"coupled",0.104,0.122,21085
"airplane",0.206,0.224,3728
"presently",0.118,0.136,3337
"implication",0.08,0.098,2986
"levered",0.1,0.118,2340
"extensively",0.07,0.088,2121
"telehealth",0,0.018,948
"technologically",0.048,0.066,918
"triggering",0.088,0.106,772
"iterations",0.088,0.106,767
"forest",0.054,0.072,741
"annualization",0.082,0.1,559
"allotted",0.05,0.068,526
"npv",0.014,0.032,500
"deltas",0.094,0.112,496
"hefty",0.02,0.038,496
"mobilizing",0.074,0.092,449
"retrospectively",0.032,0.05,404
"revisited",0.076,0.094,371
"plagued",0.07,0.088,319
"dvds",0.166,0.184,302
"preannounced",0.022,0.04,296
"calculates",0.042,0.06,288
"reengaged",0.038,0.056,284
"friendship",0.038,0.056,270
"colo",0.056,0.074,266
"unfamiliar",0.038,0.056,255
"gassier",0.02,0.038,244
"distributes",0.06,0.078,229
"lecture",0.038,0.056,223
"viewpoints",0.014,0.032,206
"dilutes",0.046,0.064,199
"hooking",0.04,0.058,190
"atms",0.28,0.298,1221
"rod",0.28,0.298,1364
"preferring",0.054,0.072,255
"carton",0.334,0.352,1298
"steward",0.074,0.094,270
"realignments",0.09,0.11,335
"lapses",0.078,0.098,512
"chapter",0.13,0.15,2728
"stands",0.066,0.086,13442
"desire",0.064,0.084,11847
"critically",0.088,0.108,2600
"divesting",0.05,0.07,2167
"yards",0.114,0.134,2029
"imposed",0.094,0.114,1602
"revolution",0.15,0.17,1319
"worsening",0.128,0.148,1248
"colleague",0.106,0.126,1101
"casing",0.13,0.15,1057
"dermatitis",0.044,0.064,1049
"wiring",0.146,0.166,821
"drones",0.14,0.16,711
"entails",0.072,0.092,699
"restricting",0.036,0.056,640
"decisively",0.068,0.088,631
"informs",0.028,0.048,614
"signatures",0.09,0.11,514
"rfp",0.144,0.164,484
"envisioning",0.032,0.052,482
"pendulum",0.13,0.15,461
"spiking",0.034,0.054,432
"interviewing",0.084,0.104,422
"chronically",0.098,0.118,403
"forthe",0.088,0.108,393
"invent",0.086,0.106,354
"expend",0.064,0.084,352
"appendage",0.14,0.16,343
"supervisors",0.054,0.074,335
"appoint",0.086,0.106,334
"heal",0.122,0.142,322
"electrified",0.058,0.078,290
"anesthesiologists",0.106,0.126,275
"definitional",0.008,0.028,263
"repackaging",0.074,0.094,254
"alkali",0.06,0.08,247
"sellable",0.108,0.128,237
"affordably",0.082,0.102,236
"certifying",0.05,0.07,225
"overbuilt",0.064,0.084,224
"mesothelioma",0.036,0.056,223
"wedges",0.196,0.216,202
"harmonizing",0.094,0.114,201
"tra",0.004,0.024,199
"totality",0.15,0.17,2735
"formulate",0.076,0.096,704
"replaces",0.114,0.136,1034
"unnecessary",0.076,0.098,1425
"renewed",0.122,0.144,11095
"constrained",0.126,0.148,7643
"selectively",0.088,0.11,4391
"proving",0.052,0.074,4255
"measuring",0.084,0.106,4218
"mandates",0.18,0.202,4020
"alongside",0.096,0.118,3769
"appointed",0.09,0.112,3249
"nonstrategic",0.13,0.152,1530
"refinements",0.094,0.116,1182
"stretching",0.04,0.062,1169
"weapon",0.11,0.132,1124
"ophthalmology",0.268,0.29,1034
"abundant",0.102,0.124,1011
"recourse",0.178,0.2,996
"debottlenecking",0.006,0.028,673
"latitude",0.096,0.118,643
"incented",0.086,0.108,540
"hall",0.032,0.054,539
"pave",0.042,0.064,484
"intimately",0.094,0.116,478
"stemmed",0.06,0.082,475
"coker",0.19,0.212,453
"leaks",0.136,0.158,416
"punitive",0.074,0.096,397
"restarts",0.006,0.028,358
"powdered",0.108,0.13,348
"menthol",0.11,0.132,331
"bolsters",0.042,0.064,329
"capacitive",0.186,0.208,324
"fillers",0.074,0.096,319
"stressful",0.07,0.092,306
"amp",0.062,0.084,301
"flawed",0.02,0.042,294
"classifying",0.078,0.1,292
"nontaxable",0.128,0.15,282
"beings",0.074,0.096,262
"fearful",0.064,0.086,247
"causal",0.032,0.054,242
"overbuilding",0.034,0.056,209
"ckd",0.11,0.132,207
"streamer",0.108,0.13,200
"rejecting",0.082,0.104,191
"charge",0.228,0.25,62740
"winning",0.122,0.144,19049
"borrower",0.19,0.212,3364
"indexes",0.096,0.118,1246
"inquiring",0.058,0.08,195
"humble",0.034,0.058,384
"polish",0.058,0.082,640
"tracked",0.082,0.106,2782
"start",0.136,0.16,323637
"remove",0.09,0.114,5845
"mutually",0.068,0.092,1879
"merely",0.072,0.096,1327
"hardly",0.048,0.072,1254
"affirming",0.106,0.13,1251
"categorized",0.068,0.092,959
"payor",0.168,0.192,920
"pushout",0.074,0.098,805
"disappoint",0.062,0.086,593
"reorganizing",0.058,0.082,590
"losers",0.088,0.112,581
"horizontally",0.046,0.07,575
"macular",0.136,0.16,572
"safeguard",0.118,0.142,551
"boils",0.044,0.068,514
"dovetails",0.058,0.082,510
"journeys",0.03,0.054,487
"complaining",0.062,0.086,479
"geospatial",0.176,0.2,461
"mirrored",0.068,0.092,444
"reverting",0.048,0.072,430
"debating",0.026,0.05,419
"chartered",0.098,0.122,413
"necessitated",0.08,0.104,410
"mathematics",0.098,0.122,353
"dissolution",0.092,0.116,333
"infield",0.042,0.066,301
"wont",0.07,0.094,273
"banked",0.164,0.188,254
"puzzled",0.054,0.078,248
"steepness",0.046,0.07,243
"journalists",0.06,0.084,239
"intrinsically",0.016,0.04,230
"plantings",0.01,0.034,220
"screenings",0.002,0.026,216
"infusing",0.006,0.03,201
"warfarin",0.002,0.026,201
"salient",0.064,0.088,192
"speed",0.154,0.178,25141
"transformational",0.142,0.166,5837
"tightens",0.082,0.106,427
"calculus",0.078,0.102,734
"peace",0.056,0.08,497
"tazemetostat",0.1,0.124,515
"restatements",0.13,0.156,332
"cigarette",0.276,0.302,2474
"contributors",0.092,0.118,5803
"excess",0.156,0.182,56005
"not",0.258,0.284,2903893
"prioritizing",0.096,0.122,3042
"whatnot",0.074,0.1,2614
"multi",0.2,0.226,1921
"funny",0.074,0.1,1679
"faith",0.064,0.09,1608
"abuse",0.246,0.272,1545
"hallmark",0.066,0.092,1248
"attractions",0.264,0.29,1213
"subdued",0.098,0.124,1157
"indefinitely",0.024,0.05,921
"protections",0.064,0.09,918
"enormously",0.02,0.046,850
"slug",0.066,0.092,749
"emphasizes",0.062,0.088,644
"herd",0.1,0.126,508
"devoting",0.048,0.074,500
"animation",0.156,0.182,471
"bust",0.102,0.128,409
"revitalizing",0.038,0.064,402
"motivations",0.05,0.076,377
"reclassifications",0.066,0.092,346
"disappointments",0.056,0.082,327
"horses",0.068,0.094,324
"restating",0.046,0.072,315
"chefs",0.162,0.188,280
"substantiate",0.036,0.062,256
"trustees",0.064,0.09,244
"examinations",0.06,0.086,232
"dispenser",0.036,0.062,228
"garbage",0.086,0.112,211
"excels",0.036,0.062,206
"sigma",0.114,0.14,205
"tapers",0,0.026,200
"disruptors",0.074,0.1,195
"factor",0.124,0.15,56865
"fierce",0.072,0.098,667
"contend",0.078,0.104,509
"anemic",0.054,0.08,713
"parked",0.098,0.124,733
"spreadsheets",0.024,0.05,278
"lifepoint",0.194,0.22,281
"pellets",0.26,0.288,723
"ledger",0.094,0.122,1041
"smb",0.08,0.108,386
"rectify",0.096,0.124,453
"activate",0.146,0.174,1817
"knowing",0.07,0.098,8384
"eliminate",0.104,0.132,8622
"exposure",0.242,0.27,46788
"internally",0.096,0.124,27728
"location",0.182,0.21,23268
"fill",0.112,0.14,19824
"indicate",0.086,0.114,12933
"worried",0.086,0.114,6584
"depressed",0.08,0.108,6408
"upgrading",0.088,0.116,5877
"derivatives",0.14,0.168,5756
"processed",0.19,0.218,5071
"art",0.106,0.134,2767
"nearby",0.052,0.08,1661
"waterfall",0.054,0.082,1566
"reengineering",0.196,0.224,1544
"migraine",0.11,0.138,1452
"respectable",0.076,0.104,1436
"pruning",0.102,0.13,1429
"pennies",0.074,0.102,1259
"outer",0.078,0.106,1200
"interpreting",0.058,0.086,1120
"interplay",0.036,0.064,1019
"brewing",0.192,0.22,968
"flowback",0.048,0.076,899
"latent",0.022,0.05,508
"calories",0.1,0.128,506
"repository",0.054,0.082,432
"ranch",0.02,0.048,427
"deserved",0.026,0.054,400
"solicit",0.114,0.142,354
"scare",0.052,0.08,348
"toes",0.078,0.106,348
"deriving",0.02,0.048,330
"soul",0.052,0.08,319
"swath",0.036,0.064,310
"flipside",0.024,0.052,287
"deficient",0.054,0.082,277
"pigs",0.034,0.062,274
"enumerated",0.024,0.052,260
"counterpart",0.03,0.058,226
"proponents",0.016,0.044,203
"contrasts",0.02,0.048,201
"stimulates",0.026,0.054,201
"osb",0.054,0.082,196
"grown",0.124,0.152,27584
"ample",0.068,0.096,6942
"firstly",0.108,0.136,4336
"incurring",0.09,0.118,3968
"unconsolidated",0.148,0.176,1653
"worsen",0.108,0.136,736
"wideband",0.112,0.14,313
"inversion",0.134,0.162,425
"departing",0.098,0.126,270
"roaming",0.232,0.262,1051
"criminal",0.098,0.128,532
"bankruptcies",0.112,0.142,1781
"netted",0.066,0.096,2408
"attached",0.068,0.098,5935
"uncertainty",0.166,0.196,40661
"hedge",0.2,0.23,22020
"poor",0.106,0.136,6524
"transitioned",0.098,0.128,5098
"speculation",0.072,0.102,3562
"supplying",0.078,0.108,3521
"wrapped",0.108,0.138,2864
"actuarial",0.188,0.218,2656
"graduate",0.222,0.252,2094
"stab",0.084,0.114,2018
"aggregated",0.174,0.204,1612
"sheer",0.086,0.116,1532
"idled",0.04,0.07,1156
"teamwork",0.066,0.096,1008
"fills",0.05,0.08,918
"longstanding",0.08,0.11,662
"heights",0.05,0.08,625
"misses",0.078,0.108,606
"forgetting",0.028,0.058,593
"tuck",0.106,0.136,500
"devil",0.052,0.082,389
"transcribed",0.044,0.074,293
"resignation",0.068,0.098,264
"swimming",0.08,0.11,263
"refrac",0.07,0.1,257
"complicating",0.034,0.064,246
"humor",0.04,0.07,245
"disaggregated",0.04,0.07,244
"mantle",0.048,0.078,239
"actuality",0.056,0.086,231
"multidisciplinary",0.038,0.068,219
"incubator",0.12,0.15,217
"dependant",0.05,0.08,207
"equalize",0.072,0.102,197
"timetables",0.062,0.092,193
"celebrates",0.048,0.078,192
"convoluted",0.02,0.05,191
"beacon",0.15,0.18,295
"payrolls",0.238,0.27,725
"pairing",0.028,0.06,557
"rethinking",0.08,0.112,937
"squeeze",0.05,0.082,5079
"mostly",0.104,0.136,45476
"figured",0.062,0.094,3513
"quantifying",0.068,0.1,1906
"lived",0.066,0.098,1689
"blast",0.094,0.126,1152
"rightly",0.056,0.088,1150
"pan",0.06,0.092,1056
"tension",0.074,0.106,1024
"amplified",0.048,0.08,969
"proportionate",0.046,0.078,890
"empowered",0.098,0.13,793
"deployable",0.022,0.054,550
"geological",0.05,0.082,510
"rainy",0.072,0.104,505
"instructive",0.058,0.09,480
"gist",0.028,0.06,475
"redirecting",0.038,0.07,475
"reenter",0.05,0.082,426
"plethora",0.02,0.052,383
"reconsideration",0.18,0.212,375
"irregular",0.126,0.158,344
"proudly",0.094,0.126,311
"therapists",0.108,0.14,303
"agendas",0.112,0.144,288
"admirable",0.084,0.116,280
"jeopardy",0.064,0.096,280
"congested",0.022,0.054,257
"unnoticed",0.022,0.054,231
"photomask",0.182,0.214,225
"happiness",0.008,0.04,207
"cutters",0.134,0.166,206
"clamp",0.064,0.096,196
"turing",0.04,0.072,191
"unfunded",0.166,0.198,2840
"liquidated",0.124,0.156,1131
"appreciably",0.072,0.104,770
"origins",0.088,0.12,272
"endovascular",0.068,0.1,339
"calendarization",0.076,0.108,321
"aducanumab",0.08,0.112,356
"refile",0.184,0.218,222
"heats",0.042,0.076,210
"opine",0.038,0.072,610
"rework",0.118,0.152,874
"cigarettes",0.208,0.242,1043
"communicate",0.074,0.108,8874
"appeal",0.136,0.17,8501
"strides",0.074,0.108,5845
"repricing",0.164,0.198,5478
"kicked",0.056,0.09,4311
"coordination",0.174,0.208,2117
"overwhelmingly",0.036,0.07,1516
"checked",0.078,0.112,1375
"marry",0.096,0.13,862
"immense",0.042,0.076,836
"crunch",0.092,0.126,789
"bolt",0.076,0.11,760
"pine",0.086,0.12,671
"incrementality",0.154,0.188,654
"intents",0.06,0.094,583
"rallied",0.05,0.084,572
"realizes",0.06,0.094,480
"personality",0.096,0.13,467
"depreciating",0.074,0.108,442
"lockstep",0.02,0.054,441
